,access,bridge,from,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,service,time,to
4349,,,42490467,"LINESTRING (589734.263311574 4508157.904017735, 589707.9977529397 4508234.303319705)",residential,1,,80.8885537011,,Morgan Avenue,False,46768132,,1.07851404935,42490380
4350,,,42490380,"LINESTRING (589734.263311574 4508157.904017735, 589872.4865372971 4508204.430993551)",service,0,,145.57029042,,Frost Street,False,276146471,alley,1.94093720559,42524631
4351,,,42524631,"LINESTRING (589734.263311574 4508157.904017735, 589872.4865372971 4508204.430993551)",service,1,,145.57029042,,Frost Street,False,276146471,alley,1.94093720559,42490380
4352,,,42514959,"LINESTRING (588663.4156563266 4506723.270058754, 588849.8418880513 4506747.59343762)",residential,0,,187.59553664,,Montrose Avenue,False,46817174,,2.50127382187,42523539
4353,,,42523539,"LINESTRING (588663.4156563266 4506723.270058754, 588849.8418880513 4506747.59343762)",residential,1,,187.59553664,,Montrose Avenue,False,46817174,,2.50127382187,42514959
4354,,,42482192,"LINESTRING (588434.3352156782 4506272.450162122, 588488.3070830132 4506210.254851727)",residential,0,,82.3492505762,,Marcy Avenue,False,5677037,,1.09799000768,42482198
4355,,,42482198,"LINESTRING (588434.3352156782 4506272.450162122, 588488.3070830132 4506210.254851727)",residential,1,,82.3492505762,,Marcy Avenue,False,5677037,,1.09799000768,42482192
4356,,,42474002,"LINESTRING (591051.7471276326 4506955.475952683, 591031.3539390141 4507013.180018191)",residential,0,,61.2763906801,,Scott Avenue,False,5676305,,0.817018542402,42474005
4357,,,42474005,"LINESTRING (591051.7471276326 4506955.475952683, 591031.3539390141 4507013.180018191)",residential,1,,61.2763906801,,Scott Avenue,False,5676305,,0.817018542402,42474002
4358,,,42474005,"LINESTRING (591031.3539390141 4507013.180018191, 591018.5756501649 4507049.327954091)",residential,0,,38.3867988786,,Scott Avenue,False,5676305,,0.511823985048,42474010
4359,,,42474010,"LINESTRING (591031.3539390141 4507013.180018191, 591018.5756501649 4507049.327954091)",residential,1,,38.3867988786,,Scott Avenue,False,5676305,,0.511823985048,42474005
4360,,,42498583,"LINESTRING (590077.9538670101 4505578.007087017, 590160.4179289393 4505697.025609896)",residential,0,,144.843035701,,Ditmars Street,False,5678373,,1.93124047602,42498587
